Water Body,Sample Date,Chl_a,DIN,DKN,NH3N,NH4N,NOxN,NO2N,NO3N,PN,PON,TDN,TKN,TN,TON,DON,DIP,DRP,TDP,TIP,TP,TRP,TPP,BOD,COD,O2_Dis,PV,TDS,TS,TSS,FDS,FS,VDS,VS,TRANS,TURB,TEMP,pH
LAGO KASUMIGAURA,2017-11-08,0.05,,,0.003,,1.0,,,,0.396,,,1.45,,0.134,,0.00172,0.014,,0.077,,,,7.19,12.01,,,,12.9,,,,,,,15.89,9.05
LAGO KASUMIGAURA,2017-12-13,0.04,,,0.0,,0.85,,,,0.096,,,1.457,,0.209,,0.00047,0.008,,0.063,,,,6.81,12.8,,,,10.1,,,,,0.95,,7.83,8.89
LAGO KASUMIGAURA,2018-01-10,0.03,,,0.009,,1.15,,,,0.074,,,1.708,,0.188,,9e-05,0.007,,0.061,,,,7.07,13.41,,,,7.7,,,,,1.4,,4.89,8.62
LAGO KASUMIGAURA,2018-02-07,0.03,,,0.001,,0.48,,,,0.095,,,1.488,,0.663,,0.0004,0.008,,0.059,,,,6.8,,,,,8.4,,,,,1.25,,3.9,8.19
LAGO KASUMIGAURA,2018-03-12,0.04,,,0.036,,0.97,,,,0.11,,,1.537,,0.204,,0.00383,0.016,,0.086,,,,6.0,12.12,,,,13.7,,,,,0.9,,9.89,9.57
LAGO KASUMIGAURA,2018-04-12,,,,0.044,,0.27,,,,0.136,,,1.102,,0.246,,0.00451,0.018,,0.109,,,,,,,,,18.4,,,,,0.65,,,
LAGO KASUMIGAURA,2018-05-10,,,,0.156,,0.03,,,,0.165,,,0.969,,0.183,,0.00982,0.019,,0.124,,,,,,,,,34.0,,,,,0.55,,,
LAGO KASUMIGAURA,2018-06-13,,,,0.311,,0.09,,,,0.47,,,1.077,,0.154,,0.03819,0.047,,0.139,,,,,,,,,40.3,,,,,0.6,,,
LAGO KASUMIGAURA,2018-07-11,,,,0.02,,0.11,,,,0.47,,,1.037,,0.304,,0.01851,0.032,,0.117,,,,,,,,,35.0,,,,,0.5,,,
LAGO KASUMIGAURA,2018-08-10,,,,0.113,,0.08,,,,0.367,,,0.909,,0.346,,0.05868,0.069,,0.122,,,,,,,,,23.0,,,,,0.6,,,
LAGO KASUMIGAURA,2018-09-12,,,,0.094,,0.05,,,,0.513,,,1.018,,0.283,,0.02746,0.042,,0.124,,,,,,,,,25.2,,,,,0.65,,,
LAGO KASUMIGAURA,2018-10-10,,,,0.0,,0.39,,,,,,,1.189,,0.359,,0.01378,0.027,,0.085,,,,,,,,,13.2,,,,,0.7,,,
LAGO KASUMIGAURA,2018-11-07,,,,0.024,,0.13,,,,,,,1.151,,0.349,,0.0,0.009,,0.09,,,,,,,,,13.3,,,,,0.5,,,
LAGO KASUMIGAURA,2018-12-12,,,,0.009,,0.06,,,,,,,0.905,,0.366,,0.00239,0.013,,0.077,,,,,,,,,12.3,,,,,0.8,,,
LAGO KASUMIGAURA,2019-01-10,,,,0.016,,0.24,,,,,,,1.135,,0.399,,0.0,0.009,,0.075,,,,,,,,,6.2,,,,,0.85,,,
LAGO KASUMIGAURA,2019-02-13,,,,0.0,,0.49,,,,,,,1.361,,0.404,,2e-05,0.009,,0.061,,,,,,,,,9.0,,,,,0.9,,,
LAGO KASUMIGAURA,2019-03-18,,,,0.008,,0.28,,,,,,,1.209,,0.317,,0.00126,0.015,,0.089,,,,,,,,,18.0,,,,,0.8,,,
LAGO KASUMIGAURA,1977-05-17,0.012,,,0.001,,0.003,,,,,,,,,,,0.01,,,0.041,,,,,,,,,7.4,,,,,1.6,,20.1,
LAGO KASUMIGAURA,1977-06-29,0.018,,,0.001,,0.002,,,,,,,,,,,0.009,,,0.048,,,,4.9,,,,,9.1,,,,,,,,
LAGO KASUMIGAURA,1977-07-25,0.014,,,0.04,,0.026,,,,,,,,,,,0.03,,,0.049,,,,8.3,,,,,7.4,,,,,0.7,,27.2,
LAGO KASUMIGAURA,1977-09-06,0.022,,,0.03,,,,,,,,,,,,,0.001,,,0.042,,,,4.0,7.6,,,,5.6,,,,,1.3,,26.0,
LAGO KASUMIGAURA,1977-10-05,0.054,,,0.025,,,,,,,,,,,,,0.001,,,0.05,,,,7.4,8.4,,,,15.0,,,,,1.25,,21.7,
LAGO KASUMIGAURA,1977-11-07,0.05,,,0.014,,,,,,,,,,,,,0.001,,,0.066,,,,5.2,9.0,,,,8.5,,,,,1.0,,17.3,
LAGO KASUMIGAURA,1977-12-06,0.057,,,0.079,,2.171,,,,,,,,,,,0.004,,,0.072,,,,6.1,9.6,,,,12.9,,,,,0.9,,11.0,
LAGO KASUMIGAURA,1978-01-20,0.013,,,0.037,,0.234,,,,,,,,,,,0.001,,,0.047,,,,4.2,10.3,,,,7.0,,,,,1.4,,5.1,
LAGO KASUMIGAURA,1978-02-07,0.014,,,0.076,,0.307,,,,,,,,,,,0.001,,,0.058,,,,4.8,11.0,,,,8.7,,,,,1.2,,2.7,
LAGO KASUMIGAURA,1978-03-07,0.019,,,0.057,,0.361,,,,,,,,,,,0.001,,,0.042,,,,2.6,9.6,,,,11.6,,,,,1.0,,,
LAGO KASUMIGAURA,1978-04-13,0.03,,,0.057,,0.119,,,,,,,,,,,0.003,,,0.038,,,,,,,,,6.6,,,,,1.3,,11.4,7.6
LAGO KASUMIGAURA,1978-05-16,0.013,,,0.047,,0.005,,,,,,,,,,,0.001,,,0.042,,,,,,,,,7.8,,,,,1.4,,18.9,8.0
LAGO KASUMIGAURA,1978-06-07,0.034,,,0.031,,0.001,,,,,,,,,,,0.001,,,0.046,,,,,,,,,9.3,,,,,0.95,,21.4,
LAGO KASUMIGAURA,1978-07-20,0.017,,,0.021,,0.001,,,,,,,,,,,0.001,,,0.034,,,,,8.2,,,,7.5,,,,,1.25,,28.4,
LAGO KASUMIGAURA,1978-08-16,0.054,,,0.07,,,,,,,,,,,,,0.005,,,0.09,,,,,7.3,,,,19.3,,,,,1.0,,29.5,
LAGO KASUMIGAURA,1978-09-13,0.09,,,0.03,,0.007,,,,,,,,,,,0.004,,,0.074,,,,,8.8,,,,25.1,,,,,0.9,,22.7,
LAGO KASUMIGAURA,1978-10-18,0.044,,,0.035,,,,,,,,,,,,,0.001,,,0.068,,,,,10.2,,,,15.5,,,,,0.9,,18.2,
LAGO KASUMIGAURA,1978-11-29,0.043,,,0.028,,,,,,,,,,,,,0.001,,,0.048,,,,9.3,12.9,,,,8.1,,,,,1.0,,12.1,
LAGO KASUMIGAURA,1978-12-21,0.047,,,0.023,,0.007,,,,,,,,,,,0.001,,,0.034,,,,7.7,,,,,7.1,,,,,1.0,,8.1,
LAGO KASUMIGAURA,1979-01-18,0.059,,,0.046,,0.005,,,,,,,,,,,0.001,,,0.038,,,,,14.4,,,,7.1,,,,,1.0,,5.0,
LAGO KASUMIGAURA,1979-02-28,0.07,,,0.021,,0.005,,,,,,,,,,,0.001,,,0.04,,,,7.9,11.7,,,,9.1,,,,,1.4,,8.0,
LAGO KASUMIGAURA,1979-03-26,0.048,,,0.027,,0.002,,,,,,,,,,,0.001,,,0.061,,,,9.7,11.6,,,,11.6,,,,,1.0,,10.0,
LAGO KASUMIGAURA,1979-04-25,0.062,,,0.031,,0.002,,,,,,,,,,,0.001,,,0.1,,,,8.9,9.9,,,,24.9,,,,,0.6,,14.7,
LAGO KASUMIGAURA,1979-05-21,0.1,,,0.03,,0.002,,,,,,,,,,,0.001,,,0.096,,,,8.5,9.2,,,,17.6,,,,,0.65,,18.0,
LAGO KASUMIGAURA,1979-07-25,0.144,,,0.071,,0.006,,,,,,,,,,,0.001,,,0.107,,,,15.6,10.8,,,,27.8,,,,,0.6,,26.8,
LAGO KASUMIGAURA,1979-08-16,0.06,,,0.101,,0.016,,,,,,,,,,,0.001,,,0.061,,,,8.4,7.4,,,,17.2,,,,,0.95,,28.1,
LAGO KASUMIGAURA,1979-09-18,0.051,,,0.044,,0.002,,,,,,,,,,,0.001,,,0.061,,,,9.2,6.7,,,,12.8,,,,,1.0,,24.0,
LAGO KASUMIGAURA,1979-10-24,0.064,,,0.074,,0.237,,,,,,,,,,,0.001,,,0.103,,,,6.3,10.5,,,,19.4,,,,,0.6,,19.5,
LAGO KASUMIGAURA,1979-11-22,0.056,,,0.038,,0.317,,,,,,,,,,,0.001,,,0.082,,,,5.4,8.2,,,,11.6,,,,,1.0,,13.7,
LAGO KASUMIGAURA,1979-12-20,0.073,,,0.038,,0.206,,,,,,,,,,,0.001,,,0.062,,,,4.2,8.7,,,,11.2,,,,,0.95,,9.2,
LAGO KASUMIGAURA,1980-01-23,0.058,,,0.053,,0.263,,,,,,,,,,,0.002,,,0.064,,,,6.3,11.7,,,,10.7,,,,,1.0,,4.0,
LAGO KASUMIGAURA,1980-02-25,0.06,,,0.026,,0.23,,,,,,,,,,,0.001,,,0.05,,,,6.3,12.7,,,,10.5,,,,,0.9,,5.8,
LAGO KASUMIGAURA,1980-03-24,0.056,,,0.033,,0.176,,,,,,,,,,,0.002,,,0.056,,,,7.4,14.0,,,,9.0,,,,,1.1,,7.9,
LAGO KASUMIGAURA,1980-04-25,0.062,,,0.096,,0.083,,,,,,,,,,,0.001,0.013,,0.073,,5.9999999999999995e-05,,8.8,11.3,,,,11.1,,,,,1.0,,13.6,
LAGO KASUMIGAURA,1980-05-06,0.038,,,0.163,,,,,,,,,,,,,0.002,0.016,,0.053,,3.7e-05,,8.7,,,,,10.8,,,,,1.0,,17.4,
LAGO KASUMIGAURA,1980-05-19,0.048,,,0.063,,0.016,,,,,,,,,,,0.001,0.018,,0.084,,6.6e-05,,5.2,9.2,,,,12.5,,,,,0.95,,18.2,
LAGO KASUMIGAURA,1980-06-11,0.057,,,0.05,,0.053,,,,,,,,,,,0.002,0.01,,0.074,,6.4e-05,,6.1,,,,,12.6,,,,,0.9,,23.9,
LAGO KASUMIGAURA,1980-06-23,0.038,,,0.082,,0.012,,,,,,,,,,,0.007,0.02,,0.076,,5.6e-05,,7.4,7.0,,,,7.0,,,,,1.0,,23.6,
LAGO KASUMIGAURA,1980-07-10,0.042,,,0.027,,0.008,,,,,,,,,,,0.001,0.012,,0.049,,3.7e-05,,7.0,,,,,7.8,,,,,1.1,,22.7,
LAGO KASUMIGAURA,1980-07-21,0.068,,,0.008,,0.006,,,,,,,,,,,0.001,0.013,,0.064,,5.1e-05,,7.0,9.6,,,,12.5,,,,,0.95,,24.3,
LAGO KASUMIGAURA,1980-08-04,0.08,,,0.054,,0.008,,,,,,,,,,,0.001,0.013,,0.072,,5.9e-05,,7.4,,,,,21.2,,,,,0.9,,22.2,
LAGO KASUMIGAURA,1980-08-16,0.04,,,0.013,,0.001,,,,,,,,,,,0.001,0.015,,0.068,,5.3e-05,,7.2,6.3,,,,10.7,,,,,1.3,,24.4,
LAGO KASUMIGAURA,1980-09-09,0.058,,,0.078,,0.024,,,,,,,,,,,0.001,0.013,,0.058,,4.4999999999999996e-05,,8.7,,,,,14.1,,,,,1.1,,24.4,
LAGO KASUMIGAURA,1980-09-24,0.091,,,0.1,,0.022,,,,,,,,,,,0.001,0.012,,0.072,,5.9999999999999995e-05,,9.4,8.3,,,,16.9,,,,,0.9,,22.5,
LAGO KASUMIGAURA,1980-10-08,0.092,,,0.017,,0.014,,,,,,,,,,,0.001,0.01,,0.063,,5.3e-05,,9.0,,,,,13.9,,,,,0.75,,19.2,
LAGO KASUMIGAURA,1980-10-23,0.053,,,0.131,,0.009,,,,,,,,,,,0.001,0.01,,0.063,,5.3e-05,,6.3,9.1,,,,9.4,,,,,1.3,,18.6,8.2
LAGO KASUMIGAURA,1980-11-05,0.069,,,0.006,,0.036,,,,,,,,,,,0.001,0.009,,0.08,,7.099999999999999e-05,,7.8,,,,,12.6,,,,,0.75,,13.7,
LAGO KASUMIGAURA,1980-11-20,0.099,,,0.007,,0.036,,,,,,,,,,,0.001,0.013,,0.082,,6.900000000000001e-05,,10.8,9.8,,,,14.9,,,,,0.95,,12.7,
LAGO KASUMIGAURA,1980-12-08,0.095,,,0.02,,0.001,,,,,,,,,,,0.001,0.01,,0.083,,7.3e-05,,8.8,,,,,15.2,,,,,0.85,,10.9,
LAGO KASUMIGAURA,1980-12-22,0.089,,,0.013,,0.046,,,,,,,,,,,0.002,0.011,,0.08,,6.900000000000001e-05,,8.3,12.3,,,,12.7,,,,,0.6,,5.8,8.2
LAGO KASUMIGAURA,1981-01-13,0.042,,,0.093,,0.194,,,,,,,,,,,0.001,0.005,,0.059,,5.4e-05,,4.3,,,,,7.0,,,,,1.15,,3.5,
LAGO KASUMIGAURA,1981-01-26,0.035,,,0.132,,0.267,,,,,,,,,,,0.001,0.006,,0.039,,3.3e-05,,6.7,,,,,6.1,,,,,,,,
LAGO KASUMIGAURA,1981-02-10,0.016,,,,,,,,,,,,,,,,,,,0.036,,,,5.5,,,,,4.4,,,,,1.2,,4.3,
LAGO KASUMIGAURA,1981-02-23,0.018,,,0.044,,0.419,,,,,,,,,,,0.001,0.01,,0.033,,2.3e-05,,3.6,,,,,2.0,,,,,1.8,,3.9,7.1
LAGO KASUMIGAURA,1981-03-17,0.017,,,0.027,,0.367,,,,,,,,,,,0.001,0.013,,0.042,,2.9e-05,,4.1,,,,,7.5,,,,,1.4,,7.3,
LAGO KASUMIGAURA,1981-03-30,0.028,,,0.02,,0.256,,,,,,,,,,,0.001,0.015,,0.047,,3.2e-05,,5.6,10.5,,,,6.1,,,,,0.55,,9.0,7.4
LAGO KASUMIGAURA,1981-04-08,0.02,,,0.032,,0.427,,,,,,,,,,,0.001,0.013,,0.038,,2.5e-05,,4.4,,,,,3.6,,,,,1.2,,11.1,
LAGO KASUMIGAURA,1981-04-21,,,,0.039,,0.172,,,,,,,,,,,0.002,0.013,,0.065,,5.2e-05,,6.6,,,,,23.3,,,,,0.8,,12.6,7.6
LAGO KASUMIGAURA,1981-05-11,0.048,,,0.06,,0.057,,,,,,,,,,,0.001,0.008,,0.045,,3.7e-05,,6.5,9.4,,,,13.1,,,,,1.05,,17.6,8.3
LAGO KASUMIGAURA,1981-05-25,0.048,,,0.026,,0.062,,,,,,,,,0.347,,0.001,0.011,,0.056,,4.4999999999999996e-05,,6.3,9.2,,,,10.5,,,,,1.1,,17.6,8.1
LAGO KASUMIGAURA,1981-06-08,0.04,,,0.016,,0.012,,,,,,,,,0.371,,0.001,0.017,,0.062,,4.4999999999999996e-05,,7.5,8.2,,,,8.6,,,,,1.25,,22.5,
LAGO KASUMIGAURA,1981-06-24,0.06,,,0.028,,0.015,,,,,,,,,0.359,,0.001,0.012,,0.065,,5.3e-05,,9.9,8.5,,,,11.4,,,,,1.0,,19.5,7.6
LAGO KASUMIGAURA,1981-07-06,0.056,,,0.02,,0.055,,,,,,,,,0.37,,0.001,0.014,,0.068,,5.4e-05,,8.2,10.5,,,,8.6,,,,,1.0,,21.7,8.4
LAGO KASUMIGAURA,1981-07-20,0.022,,,0.02,,0.006,,,,,,,,,0.36,,0.004,0.019,,0.061,,4.2000000000000004e-05,,9.5,9.5,,,,6.6,,,,,1.5,,29.3,8.7
LAGO KASUMIGAURA,1981-08-03,0.06,,,0.025,,0.005,,,,,,,,,0.359,,0.007,0.023,,0.088,,6.500000000000001e-05,,11.2,11.9,,,,13.1,,,,,0.85,,30.0,9.3
LAGO KASUMIGAURA,1981-08-17,0.084,,,0.017,,0.002,,,,,,,,,0.443,,0.013,0.029,,0.105,,7.6e-05,,10.0,10.5,,,,24.9,,,,,0.9,,26.5,9.4
LAGO KASUMIGAURA,1981-08-31,0.063,,,0.021,,0.002,,,,,,,,,0.437,,0.01,0.028,,0.087,,5.9e-05,,9.8,10.6,,,,20.0,,,,,1.0,,27.0,8.9
LAGO KASUMIGAURA,1981-09-07,0.075,,,0.055,,0.065,,,,,,,,,0.489,,0.018,0.033,,0.117,,8.400000000000001e-05,,10.6,9.8,,,,23.3,,,,,0.6,,24.5,8.3
LAGO KASUMIGAURA,1981-09-21,0.095,,,0.021,,0.006,,,,,,,,,0.495,,0.002,0.018,,0.105,,8.7e-05,,8.9,11.5,,,,20.9,,,,,0.9,,21.3,8.9
LAGO KASUMIGAURA,1981-10-05,0.063,,,0.018,,0.002,,,,,,,,,0.318,,0.001,0.013,,0.08,,6.7e-05,,7.9,,,,,21.2,,,,,,,,
LAGO KASUMIGAURA,1981-10-19,0.064,,,0.013,,0.044,,,,,,,,,0.38,,0.001,0.019,,0.072,,5.3e-05,,7.5,9.9,,,,14.1,,,,,0.9,,18.2,9.0
LAGO KASUMIGAURA,1981-11-09,0.105,,,0.068,,0.035,,,,,,,,,0.442,,0.001,0.009,,0.08,,7.099999999999999e-05,,8.0,10.6,,,,12.9,,,,,1.0,,12.1,8.3
LAGO KASUMIGAURA,1981-11-25,0.103,,,0.021,,0.15,,,,,,,,,0.293,,0.001,0.011,,0.076,,6.500000000000001e-05,,7.9,12.2,,,,10.9,,,,,0.9,,9.5,9.1
LAGO KASUMIGAURA,1981-12-07,0.102,,,0.02,,0.023,,,,,,,,,0.472,,0.001,0.011,,0.072,,6.1e-05,,8.8,13.2,,,,13.8,,,,,0.85,,6.7,9.0
LAGO KASUMIGAURA,1981-12-21,0.087,,,0.015,,0.271,,,,,,,,,0.404,,0.001,0.01,,0.061,,5.1e-05,,8.1,13.4,,,,12.0,,,,,0.8,,4.4,8.7
LAGO KASUMIGAURA,1982-01-11,0.046,,,0.026,,0.146,,,,,,,,,0.35,,0.001,0.008,,0.043,,3.5000000000000004e-05,,6.1,11.6,,,,8.5,,,,,1.3,,4.7,7.0
LAGO KASUMIGAURA,1982-01-25,0.025,,,0.022,,0.228,,,,,,,,,0.341,,0.001,0.012,,0.035,,2.3e-05,,5.8,12.4,,,,7.0,,,,,1.15,,3.5,6.8
LAGO KASUMIGAURA,1982-02-08,0.018,,,0.013,,0.331,,,,,,,,,0.322,,0.001,0.011,,0.038,,2.7e-05,,,12.8,,,,6.3,,,,,1.0,,2.5,7.3
LAGO KASUMIGAURA,1982-02-22,0.013,,,0.015,,0.417,,,,,,,,,0.306,,0.001,0.008,,0.025,,1.7e-05,,3.7,12.4,,,,2.3,,,,,1.9,,4.5,6.7
LAGO KASUMIGAURA,1982-03-08,0.019,,,0.015,,0.35,,,,,,,,,,,0.001,0.012,,0.03,,1.7999999999999997e-05,,5.1,13.6,,,,5.4,,,,,1.5,,5.4,6.3
LAGO KASUMIGAURA,1982-03-24,0.026,,,0.017,,0.395,,,,,,,,,0.34,,0.002,0.022,,0.034,,1.2e-05,,5.9,11.9,,,,4.2,,,,,1.45,,9.4,6.8
LAGO KASUMIGAURA,1982-04-07,0.028,,,0.017,,0.303,,,,,,,,,0.364,,0.002,0.017,,0.034,,1.7e-05,,5.3,14.9,,,,4.8,,,,,1.95,,11.5,8.0
LAGO KASUMIGAURA,1982-04-20,0.058,,,0.014,,0.102,,,,,,,,,0.318,,0.002,0.018,,0.058,,4e-05,,7.1,11.7,,,,9.5,,,,,1.3,,13.5,8.6
LAGO KASUMIGAURA,1982-05-12,0.056,,,0.019,,0.003,,,,,,,,,0.357,,0.001,0.01,,0.065,,5.5e-05,,10.1,8.9,,,,14.2,,,,,1.0,,19.5,9.3
LAGO KASUMIGAURA,1982-05-25,0.029,,,0.006,,0.002,,,,,,,,,0.362,,0.001,0.015,,0.069,,5.4e-05,,7.4,7.9,,,,8.9,,,,,1.55,,20.9,7.9
LAGO KASUMIGAURA,1982-06-07,0.051,,,0.012,,0.002,,,,,,,,,0.342,,0.002,0.017,,0.076,,5.9e-05,,7.6,11.7,,,,10.1,,,,,0.9,,21.3,8.8
LAGO KASUMIGAURA,1982-06-22,0.073,,,0.019,,0.049,,,,,,,,,0.409,,0.004,0.019,,0.096,,7.7e-05,,9.5,9.3,,,,15.0,,,,,0.75,,23.2,9.1
LAGO KASUMIGAURA,1982-07-06,0.071,,,0.098,,0.002,,,,,,,,,0.434,,0.002,0.019,,0.078,,5.9e-05,,6.7,10.2,,,,12.6,,,,,0.95,,22.0,8.9
LAGO KASUMIGAURA,1982-07-20,0.088,,,0.031,,0.005,,,,,,,,,0.45,,0.001,0.015,,0.078,,6.3e-05,,9.2,11.5,,,,14.3,,,,,0.9,,24.6,9.2
LAGO KASUMIGAURA,1982-08-04,0.109,,,0.25,,0.036,,,,,,,,,0.352,,0.021,0.034,,0.131,,9.7e-05,,8.9,9.0,,,,22.0,,,,,0.8,,24.9,8.3
LAGO KASUMIGAURA,1982-08-24,0.126,,,0.011,,0.002,,,,,,,,,0.499,,0.015,0.029,,0.123,,9.4e-05,,13.8,9.7,,,,20.9,,,,,0.65,,28.1,9.6
LAGO KASUMIGAURA,1982-09-08,0.152,,,0.009,,0.002,,,,,,,,,0.51,,0.009,0.026,,0.125,,9.900000000000001e-05,,12.3,9.6,,,,22.8,,,,,0.6,,23.9,9.3
LAGO KASUMIGAURA,1982-09-21,0.14,,,0.007,,0.223,,,,,,,,,0.404,,0.002,0.019,,0.13,,0.000111,,13.0,10.6,,,,27.3,,,,,,,21.6,8.7
LAGO KASUMIGAURA,1982-10-05,0.128,,,0.009,,0.208,,,,,,,,,,,0.002,0.019,,0.115,,9.6e-05,,14.4,13.0,,,,25.4,,,,,0.6,,21.0,9.2
LAGO KASUMIGAURA,1982-10-19,0.119,,,0.049,,0.233,,,,,,,,,,,0.002,0.015,,0.114,,9.900000000000001e-05,,13.0,9.0,,,,18.2,,,,,0.6,,17.3,8.5
LAGO KASUMIGAURA,1982-11-01,0.144,,,0.007,,0.207,,,,,,,,,,,0.002,0.015,,0.13,,0.000115,,11.9,11.2,,,,17.6,,,,,,,17.1,8.9
LAGO KASUMIGAURA,1982-11-16,0.132,,,0.013,,0.247,,,,,,,,,0.399,,0.004,0.016,,0.135,,0.00011899999999999999,,11.4,10.3,,,,18.4,,,,,0.6,,14.9,8.1
LAGO KASUMIGAURA,1982-12-08,0.146,,,0.008,,0.048,,,,,,,,,0.334,,0.002,0.013,,0.152,,0.00013900000000000002,,13.1,10.8,,,,23.4,,,,,0.55,,10.6,8.4
LAGO KASUMIGAURA,1982-12-21,0.132,,,0.01,,0.1,,,,,,,,,0.325,,0.002,0.012,,0.117,,0.00010499999999999999,,12.4,10.4,,,,16.4,,,,,0.7,,8.1,7.7
LAGO KASUMIGAURA,1983-01-13,0.133,,,0.007,,0.108,,,,,,,,,0.285,,0.003,0.01,,0.12,,0.00011,,13.4,12.9,,,,18.7,,,,,0.6,,5.8,8.3
LAGO KASUMIGAURA,1983-01-25,0.102,,,0.007,,0.135,,,,,,,,,0.302,,0.004,0.011,,0.106,,9.5e-05,,12.1,11.2,,,,15.8,,,,,0.5,,4.7,7.7
LAGO KASUMIGAURA,1983-02-08,0.07,,,0.008,,0.133,,,,,,,,,0.297,,0.001,0.01,,0.087,,7.7e-05,,9.4,11.5,,,,12.0,,,,,0.7,,5.8,7.3
LAGO KASUMIGAURA,1983-02-22,0.064,,,0.009,,0.228,,,,,,,,,0.346,,0.003,0.012,,0.084,,7.199999999999999e-05,,9.7,12.8,,,,11.0,,,,,0.75,,5.0,7.1
LAGO KASUMIGAURA,1983-03-09,0.052,,,0.107,,0.233,,,,,,,,,0.324,,0.002,0.013,,0.073,,5.9999999999999995e-05,,9.1,11.7,,,,8.7,,,,,0.95,,6.8,6.6
LAGO KASUMIGAURA,1983-03-29,0.085,,,0.007,,0.093,,,,,,,,,0.294,,0.005,0.017,,0.08,,6.3e-05,,10.1,11.5,,,,14.0,,,,,1.0,,9.0,8.4
LAGO KASUMIGAURA,1983-04-14,0.097,,,0.296,,0.006,,,,,,,,,0.065,,0.004,0.012,,0.073,,6.1e-05,,7.4,10.4,,,,17.0,,,,,0.7,,14.2,8.9
LAGO KASUMIGAURA,1983-05-11,0.057,,,0.04,,0.007,,,,,,,,,0.425,,0.008,0.022,,0.094,,7.199999999999999e-05,,10.4,11.0,,,,14.8,,,,,0.85,,19.8,8.9
LAGO KASUMIGAURA,1983-06-13,0.084,,,0.046,,0.004,,,,,,,,,0.28,,0.002,0.014,,0.071,,5.7e-05,,9.8,8.0,,,,7.8,,,,,0.85,,20.5,7.8
LAGO KASUMIGAURA,1983-07-05,0.069,,,0.04,,0.127,,,,,,,,,0.465,,0.009,0.021,,0.171,,0.00015,,9.8,7.3,,,,6.7,,,,,0.85,,21.7,7.8
LAGO KASUMIGAURA,1983-08-09,0.05,,,0.02,,0.012,,,,,,,,,0.431,,0.006,0.027,,0.087,,5.9999999999999995e-05,,9.3,7.3,,,,2.7,,,,,1.05,,30.7,9.5
LAGO KASUMIGAURA,1983-09-06,0.047,,,0.015,,0.393,,,,,,,,,0.514,,0.006,0.012,,0.056,,4.4e-05,,11.1,8.6,,,,7.4,,,,,1.3,,29.2,9.0
LAGO KASUMIGAURA,1983-10-04,0.064,,,0.013,,0.239,,,,,,,,,0.466,,0.008,0.035,,0.083,,4.8e-05,,9.5,8.8,,,,13.6,,,,,0.75,,22.3,9.6
LAGO KASUMIGAURA,1983-11-14,0.08,,,0.098,,0.372,,,,,,,,,0.439,,0.004,0.029,,0.103,,7.4e-05,,9.5,9.7,,,,17.8,,,,,0.75,,13.8,9.3
LAGO KASUMIGAURA,1983-12-07,0.037,,,0.036,,0.48,,,,,,,,,0.238,,0.003,0.015,,0.056,,4.1e-05,,6.6,9.7,,,,8.4,,,,,1.15,,8.8,9.4
LAGO KASUMIGAURA,1984-01-10,0.019,,,0.071,,0.286,,,,,,,,,0.481,,0.002,0.016,,0.04,,2.4e-05,,6.8,10.8,,,,3.0,,,,,1.8,,4.0,8.8
LAGO KASUMIGAURA,1984-02-08,0.02,,,0.064,,0.655,,,,,,,,,0.389,,0.001,0.017,,0.056,,3.9e-05,,5.2,12.1,,,,15.9,,,,,1.2,,1.8,9.2
LAGO KASUMIGAURA,1984-03-05,0.006,,,0.039,,0.578,,,,,,,,,0.217,,0.001,0.011,,0.022,,1.1e-05,,4.1,11.3,,,,2.0,,,,,2.8,,5.5,
LAGO KASUMIGAURA,1984-04-11,0.011,,,0.023,,0.563,,,,,,,,,0.493,,0.001,0.009,,0.021,,1.2e-05,,5.2,9.7,,,,2.9,,,,,2.9,,10.6,
LAGO KASUMIGAURA,1984-05-09,0.015,,,0.017,,0.212,,,,,,,,,0.275,,0.001,0.008,,0.031,,2.3e-05,,5.6,10.8,,,,5.9,,,,,,,18.1,8.8
LAGO KASUMIGAURA,1984-06-06,0.006,,,0.062,,0.089,,,,,,,,,0.279,,0.001,0.016,,0.028,,1.2e-05,,5.2,8.8,,,,2.7,,,,,2.8,,21.6,7.9
LAGO KASUMIGAURA,1984-07-11,0.039,,,0.017,,0.021,,,,,,,,,0.465,,0.001,0.01,,0.039,,2.9e-05,,6.6,8.7,,,,7.9,,,,,1.5,,23.2,8.5
LAGO KASUMIGAURA,1984-08-08,0.065,,,0.161,,0.003,,,,,,,,,0.117,,0.01,0.027,,0.101,,7.4e-05,,11.1,8.2,,,,9.8,,,,,1.0,,30.7,9.2
LAGO KASUMIGAURA,1984-09-05,0.067,,,0.014,,0.027,,,,,,,,,0.389,,0.054,0.056,,0.117,,6.1e-05,,3.6,7.1,,,,24.8,,,,,0.75,,26.4,9.1
LAGO KASUMIGAURA,1984-10-04,0.085,,,0.015,,0.002,,,,,,,,,0.456,,0.023,0.041,,0.146,,0.00010499999999999999,,11.7,7.1,,,,32.1,,,,,0.45,,21.8,8.9
LAGO KASUMIGAURA,1984-11-07,0.072,,,0.159,,0.079,,,,,,,1.094,,,,0.001,0.014,,0.072,,5.8e-05,,10.7,12.0,,,,14.2,,,,,0.9,,15.0,
LAGO KASUMIGAURA,1984-12-05,0.049,,,0.019,,0.215,,,,,,,1.01,,,,0.005,0.018,,0.054,,3.5999999999999994e-05,,6.6,12.2,,,,8.5,,,,,1.1,,9.1,9.0
